sport,timestamp,enhanced_avg_speed,avg_speed,avg_cadence,total_distance,avg_temperature,avg_heart_rate,year,month,day,date,miles_per_hour,mile_pace,steps_per_minute
running,2023-03-02T00:43:23Z,3.5,65.535,74,1609.34,127,138,2023,3,2,2023-3-2,7.829276,7.663543857695143,148
running,2023-03-02T00:43:33Z,2.822,65.535,73,22.08,127,146,2023,3,2,2023-3-2,6.312633392,9.504749646326363,146
running,2023-03-04T00:27:12Z,3.541,65.535,75,1609.34,127,132,2023,3,4,2023-3-4,7.920990376,7.5748103648497604,150
running,2023-03-04T00:27:32Z,3.732,65.535,75,73.19,127,135,2023,3,4,2023-3-4,8.348245152,7.187139202018488,150
running,2023-03-04T00:33:00Z,4.896,65.535,81,1609.34,127,152,2023,3,4,2023-3-4,10.952038656,5.478432087813114,162
running,2023-03-04T00:34:56Z,2.929,65.535,72,339.18,127,153,2023,3,4,2023-3-4,6.551985544,9.157529362216797,144
running,2023-03-04T00:35:27Z,5.277,65.535,82,161.79,127,148,2023,3,4,2023-3-4,11.804311272,5.082888668169983,164
running,2023-03-04T00:35:58Z,2.732,65.535,77,85,127,151,2023,3,4,2023-3-4,6.1113091520000005,9.817863653709004,154
running,2023-03-04T00:36:29Z,4.72,65.535,86,147.33,127,152,2023,3,4,2023-3-4,10.55833792,5.682712606341738,172
running,2023-03-04T00:37:00Z,2.677,65.535,74,83.46,127,149,2023,3,4,2023-3-4,5.988277672000001,10.01957545832387,148
running,2023-03-04T00:37:31Z,5.032,65.535,82,156.48,127,149,2023,3,4,2023-3-4,11.256261952000001,5.330366355710056,164
running,2023-03-04T00:38:03Z,3.135,65.535,74,98.85,127,151,2023,3,4,2023-3-4,7.01279436,8.55579059072823,148
running,2023-03-04T00:38:34Z,5.788,65.535,83,179.76,127,148,2023,3,4,2023-3-4,12.947385568000001,4.6341402042040425,166
running,2023-03-04T00:39:05Z,2.92,65.535,75,90.31,127,143,2023,3,4,2023-3-4,6.53185312,9.185754623949657,150
running,2023-03-04T00:39:36Z,5.545,65.535,86,171.24,127,144,2023,3,4,2023-3-4,12.40381012,4.837223354721912,172
running,2023-03-04T00:40:07Z,2.642,65.535,60,82.1,127,146,2023,3,4,2023-3-4,5.909984912,10.152310182412188,120
running,2023-03-04T00:40:38Z,5.702,65.535,85,175.51,127,145,2023,3,4,2023-3-4,12.755009072,4.704034286554367,170
running,2023-03-04T00:42:26Z,1.435,65.535,55,156.16,127,137,2023,3,4,2023-3-4,3.2100031600000003,18.6915703846223,110
running,2023-03-04T00:51:20Z,3.019,65.535,73,1609.34,127,137,2023,3,4,2023-3-4,6.753309784000001,8.884532461720106,146
running,2023-03-04T00:51:36Z,3.676,65.535,74,51.83,127,151,2023,3,4,2023-3-4,8.222976736,7.296627720874048,148
running,2023-03-04T23:04:13Z,3.125,65.535,74,1609.34,127,135,2023,3,4,2023-3-4,6.990425,8.58316912061856,148
running,2023-03-04T23:12:42Z,3.158,65.535,74,1609.34,127,161,2023,3,4,2023-3-4,7.064243888,8.49347799301235,148
running,2023-03-04T23:22:01Z,3.179,65.535,73,1609.34,127,156,2023,3,4,2023-3-4,7.111219544,8.437371343797736,146
running,2023-03-04T23:30:06Z,3.313,65.535,74,1609.34,127,163,2023,3,4,2023-3-4,7.410968968000001,8.096107305141262,148
running,2023-03-04T23:31:36Z,3.224,65.535,72,288.24,127,164,2023,3,4,2023-3-4,7.211881664000001,8.319604063875,144
running,2023-03-04T23:31:48Z,4.389,65.535,66,51.37,127,157,2023,3,4,2023-3-4,9.817912104000001,6.111278993377306,132
running,2023-03-04T23:32:47Z,1.797,65.535,62,106.99,127,149,2023,3,4,2023-3-4,4.019773992,14.926212299350585,124
running,2023-03-04T23:32:58Z,3.686,65.535,39,41.82,127,135,2023,3,4,2023-3-4,8.245346096,7.276832203454422,78
running,2023-03-04T23:34:00Z,1.751,65.535,45,107.59,127,137,2023,3,4,2023-3-4,3.9168749359999997,15.318334381458026,90
running,2023-03-04T23:34:12Z,4.108,65.535,62,48.41,127,127,2023,3,4,2023-3-4,9.189333088,6.529309518484178,124
running,2023-03-04T23:35:17Z,1.514,65.535,49,98.93,127,128,2023,3,4,2023-3-4,3.3867211040000003,17.71625066177873,98
running,2023-03-04T23:35:29Z,3.889,65.535,66,47.35,127,112,2023,3,4,2023-3-4,8.699444104,6.896992414999486,132
running,2023-03-04T23:36:31Z,1.578,65.535,56,96.99,127,119,2023,3,4,2023-3-4,3.5298850080000004,16.99772085040114,112
running,2023-03-04T23:36:42Z,3.484,65.535,48,41.1,127,115,2023,3,4,2023-3-4,7.793485024,7.698738088958955,96
running,2023-03-04T23:37:45Z,1.739,65.535,53,108.87,127,122,2023,3,4,2023-3-4,3.890031704,15.424038816522714,106
running,2023-03-04T23:37:57Z,4.164,65.535,66,50.36,127,111,2023,3,4,2023-3-4,9.314601503999999,6.441499400079972,132
running,2023-03-04T23:38:40Z,1.63,65.535,40,69.17,127,123,2023,3,4,2023-3-4,3.64620568,16.455462271124542,80
running,2023-03-04T23:41:36Z,2.673,65.535,70,451.9,127,145,2023,3,4,2023-3-4,5.979329928,10.034569211347923,140
running,2023-03-05T17:23:43Z,3.005,65.535,75,1609.34,127,127,2023,3,5,2023-3-5,6.72199268,8.925924626267221,150
running,2023-03-05T17:32:52Z,2.931,65.535,75,1609.34,127,140,2023,3,5,2023-3-5,6.556459416,9.1512806216079845,150
running,2023-03-05T17:42:26Z,3.071,65.535,74,1609.34,127,140,2023,3,5,2023-3-5,6.869630456,8.7340942695972,148
running,2023-03-05T17:51:29Z,2.967,65.535,76,1609.34,127,150,2023,3,5,2023-3-5,6.636989112,9.04024384965723,152
running,2023-03-05T17:59:54Z,3.182,65.535,75,1609.34,127,145,2023,3,5,2023-3-5,7.117930352,8.429416562518227,150
running,2023-03-05T18:08:24Z,3.156,65.535,75,1609.34,127,150,2023,3,5,2023-3-5,7.059770016000001,8.49886042520057,150
running,2023-03-05T18:16:28Z,3.329,65.535,75,1609.34,127,149,2023,3,5,2023-3-5,7.446759944000001,8.057195404605887,150
running,2023-03-05T18:24:29Z,3.347,65.535,76,1609.34,127,156,2023,3,5,2023-3-5,7.487024792,8.01386420732985,152
running,2023-03-05T18:32:16Z,3.441,65.535,74,1609.34,127,156,2023,3,5,2023-3-5,7.697296776,7.794944348135136,148
running,2023-03-05T18:40:10Z,3.398,65.535,76,1609.34,127,159,2023,3,5,2023-3-5,7.601108528,7.893585492034433,152
running,2023-03-05T18:41:42Z,3.202,65.535,76,285.13,127,166,2023,3,5,2023-3-5,7.162669072,8.37676561584416,152
running,2023-03-07T23:39:07Z,3.23,65.535,75,1609.34,127,153,2023,3,7,2023-3-7,7.22530328,8.304149691000928,150
running,2023-03-07T23:47:51Z,3.066,65.535,74,1609.34,127,160,2023,3,7,2023-3-7,6.858445776,8.748337737094912,148
running,2023-03-07T23:56:41Z,3.04,65.535,72,1609.34,127,162,2023,3,7,2023-3-7,6.800285440000001,8.823159046688486,144
running,2023-03-08T00:05:18Z,3.109,65.535,74,1609.34,127,166,2023,3,8,2023-3-8,6.954634024,8.627341107086846,148
running,2023-03-08T00:13:20Z,3.339,65.535,74,1609.34,127,160,2023,3,8,2023-3-8,7.469129304,8.033064840351303,148
running,2023-03-08T00:17:39Z,3.082,65.535,72,741.35,127,159,2023,3,8,2023-3-8,6.894236751999999,8.702921317953603,144
running,2023-03-08T18:35:05Z,3.217,65.535,75,1609.34,127,138,2023,3,8,2023-3-8,7.196223112,8.337707025779608,150
running,2023-03-08T18:35:34Z,3.991,65.535,75,115.61,127,144,2023,3,8,2023-3-8,8.927611576,6.72072250111075,150
running,2023-03-08T18:36:05Z,5.031,65.535,86,157.89,127,146,2023,3,8,2023-3-8,11.254025016,5.331425860054264,172
running,2023-03-08T18:36:36Z,3.519,65.535,78,109.55,127,152,2023,3,8,2023-3-8,7.871777784000001,7.6221663830443305,156
running,2023-03-08T18:37:08Z,5.345,65.535,88,169.34,127,153,2023,3,8,2023-3-8,11.95642292,5.018223293158654,176
running,2023-03-08T18:37:39Z,3.324,65.535,78,103.51,127,151,2023,3,8,2023-3-8,7.435575264,8.069315132952166,156
running,2023-03-08T18:38:10Z,5.495,65.535,89,170.32,127,152,2023,3,8,2023-3-8,12.29196332,4.881238125920473,178
running,2023-03-08T18:38:41Z,3.037,65.535,68,94.51,127,156,2023,3,8,2023-3-8,6.793574632,8.831874712523213,136
running,2023-03-08T18:39:12Z,5.574,65.535,87,171.25,127,153,2023,3,8,2023-3-8,12.468681264,4.812056602427879,174
running,2023-03-08T18:39:44Z,3.346,65.535,76,105.82,127,156,2023,3,8,2023-3-8,7.4847878560000005,8.016259265371488,152
running,2023-03-08T18:40:16Z,5.489,65.535,89,177.6,127,157,2023,3,8,2023-3-8,12.278541704,4.886573784283659,178
running,2023-03-08T18:40:47Z,2.93,65.535,76,91.01,127,154,2023,3,8,2023-3-8,6.554222480000001,9.154403925574401,152
running,2023-03-08T18:41:19Z,5.688,65.535,89,178.74,127,155,2023,3,8,2023-3-8,12.723691967999999,4.715612430016351,178
running,2023-03-08T18:41:50Z,3.031,65.535,62,95.64,127,157,2023,3,8,2023-3-8,6.780153016000001,8.849357803343121,124
running,2023-03-08T18:42:21Z,6.041,65.535,89,185.46,127,161,2023,3,8,2023-3-8,13.513330376,4.440060172476907,178
running,2023-03-08T18:42:52Z,3.221,65.535,76,99.55,127,164,2023,3,8,2023-3-8,7.2051708560000005,8.327352841332816,152
running,2023-03-08T18:43:24Z,5.919,65.535,88,189.5,127,162,2023,3,8,2023-3-8,13.240424184,4.531576871419666,176
running,2023-03-08T18:43:54Z,3.098,65.535,76,95.07,127,162,2023,3,8,2023-3-8,6.930027728,8.65797401611782,152
running,2023-03-08T18:44:25Z,5.749,65.535,67,176.8,127,157,2023,3,8,2023-3-8,12.860145064,4.665577231158984,134
running,2023-03-08T18:44:56Z,3.049,65.535,62,93.7,127,158,2023,3,8,2023-3-8,6.820417864,8.797114956357166,124
running,2023-03-08T18:45:27Z,5.872,65.535,89,179.96,127,152,2023,3,8,2023-3-8,13.135288191999999,4.567848007822378,178
running,2023-03-08T18:46:08Z,2.626,65.535,73,83.18,127,154,2023,3,8,2023-3-8,5.874193936,10.214167365549505,146
running,2023-03-08T18:46:39Z,5.186,65.535,89,160.18,127,153,2023,3,8,2023-3-8,11.600750096,5.17207934861801,178
running,2023-03-08T18:47:11Z,2.635,65.535,73,84.91,127,158,2023,3,8,2023-3-8,5.89432636,10.179280266388236,146
running,2023-03-08T18:47:43Z,5.885,65.535,90,186.28,127,154,2023,3,8,2023-3-8,13.16436836,4.5577576044066275,180
running,2023-03-08T18:48:23Z,1.567,65.535,48,62.72,127,143,2023,3,8,2023-3-8,3.505278712,17.11704116268858,96
running,2023-03-08T18:57:24Z,2.973,65.535,74,1609.34,127,150,2023,3,8,2023-3-8,6.650410728,9.02199915974874,148
running,2023-03-08T18:57:29Z,1.846,65.535,72,5.9,127,167,2023,3,8,2023-3-8,4.1293838560000005,14.530012731274647,144
running,2023-03-09T21:29:31Z,3.303,65.535,75,1609.34,127,148,2023,3,9,2023-3-9,7.388599608,8.120618680573116,150
running,2023-03-09T21:37:46Z,3.325,65.535,74,1609.34,127,158,2023,3,9,2023-3-9,7.437812200000001,8.066888271258044,148
running,2023-03-09T21:45:51Z,3.315,65.535,74,1609.34,127,162,2023,3,9,2023-3-9,7.41544284,8.09122277584706,148
running,2023-03-09T21:54:25Z,3.131,65.535,75,1609.34,127,169,2023,3,9,2023-3-9,7.003846616,8.566721016267328,150
running,2023-03-09T22:01:19Z,3.892,65.535,75,1609.34,127,165,2023,3,9,2023-3-9,8.706154912,6.8916761310208114,150
running,2023-03-09T22:09:18Z,3.358,65.535,73,1609.34,127,168,2023,3,9,2023-3-9,7.511631088000001,7.987612716477963,146
running,2023-03-09T22:09:24Z,1.321,65.535,48,4.56,127,146,2023,3,9,2023-3-9,2.954992456,20.304620364824377,96
running,2023-03-10T15:51:31Z,3.075,65.535,75,1609.34,127,126,2023,3,10,2023-3-10,6.878578200000001,8.722732846157072,150
running,2023-03-10T15:59:59Z,3.171,65.535,75,1609.34,127,132,2023,3,10,2023-3-10,7.093324055999999,8.458657679575214,150
running,2023-03-10T16:08:47Z,3.047,65.535,75,1609.34,127,140,2023,3,10,2023-3-10,6.815943992,8.802889235947818,150
running,2023-03-10T16:12:29Z,2.189,65.535,60,479.66,127,122,2023,3,10,2023-3-10,4.896652904000001,12.25326793144495,120
running,2023-03-11T22:11:12Z,3.245,65.535,75,1609.34,127,141,2023,3,11,2023-3-11,7.258857320000001,8.265763791042527,150
running,2023-03-11T22:20:09Z,2.996,65.535,75,1609.34,127,153,2023,3,11,2023-3-11,6.701860256,8.952738151513017,150
running,2023-03-11T22:28:28Z,3.224,65.535,75,1609.34,127,152,2023,3,11,2023-3-11,7.211881664000001,8.319604063875,150
running,2023-03-11T22:36:20Z,3.408,65.535,75,1609.34,127,157,2023,3,11,2023-3-11,7.623477888,7.870423562773768,150
running,2023-03-11T22:36:36Z,1.742,65.535,64,21.92,127,159,2023,3,11,2023-3-11,3.896742512,15.39747617791791,128
running,2023-03-12T18:09:14Z,3.044,65.535,75,1609.34,127,133,2023,3,12,2023-3-12,6.809233184,8.81156488236958,150
running,2023-03-12T18:18:19Z,2.95,65.535,75,1609.34,127,144,2023,3,12,2023-3-12,6.598961200000001,9.092340170146779,150
running,2023-03-12T18:27:52Z,3.1,65.535,75,1609.34,127,145,2023,3,12,2023-3-12,6.9345016,8.65238822643,150
running,2023-03-12T18:37:21Z,3.112,65.535,75,1609.34,127,147,2023,3,12,2023-3-12,6.961344832,8.619024261546594,150
running,2023-03-12T18:46:00Z,3.141,65.535,75,1609.34,127,144,2023,3,12,2023-3-12,7.0262159760000005,8.539447151204394,150
running,2023-03-12T18:54:31Z,3.151,65.535,75,1609.34,127,147,2023,3,12,2023-3-12,7.0485853359999995,8.512346398582356,150
running,2023-03-12T19:02:44Z,3.266,65.535,75,1609.34,127,159,2023,3,12,2023-3-12,7.3058329760000005,8.212615891590017,150
running,2023-03-12T19:11:01Z,3.233,65.535,75,1609.34,127,162,2023,3,12,2023-3-12,7.232014088000001,8.296444015444788,150
running,2023-03-12T19:19:02Z,3.348,65.535,75,1609.34,127,165,2023,3,12,2023-3-12,7.489261728,8.011470580027778,150
running,2023-03-12T19:19:12Z,2.62,65.535,73,19.01,127,164,2023,3,12,2023-3-12,5.860772320000001,10.237558588524045,146
running,2023-03-13T23:48:23Z,2.853,65.535,70,1609.34,127,134,2023,3,13,2023-3-13,6.381978408,9.401473362051524,140
running,2023-03-13T23:57:49Z,2.842,65.535,74,1609.34,127,141,2023,3,13,2023-3-13,6.357372112,9.43786189371323,148
running,2023-03-14T00:08:14Z,2.755,65.535,73,1609.34,127,137,2023,3,14,2023-3-14,6.16275868,9.735899637725227,146
running,2023-03-14T00:18:21Z,2.719,65.535,74,1609.34,127,138,2023,3,14,2023-3-14,6.0822289839999994,9.86480452443288,148
running,2023-03-14T00:18:40Z,3.348,65.535,56,49,127,135,2023,3,14,2023-3-14,7.489261728,8.011470580027778,112
running,2023-03-14T23:57:43Z,3.559,65.535,76,1385.53,127,139,2023,3,14,2023-3-14,7.961255224,7.53650000054313,152
running,2023-03-14T23:59:02Z,5.223,65.535,84,408.71,127,150,2023,3,14,2023-3-14,11.683516728,5.135440073125215,168
running,2023-03-15T00:00:02Z,3.398,65.535,74,203.22,127,155,2023,3,15,2023-3-15,7.601108528,7.893585492034433,148
running,2023-03-15T00:01:17Z,5.26,65.535,85,398.93,127,155,2023,3,15,2023-3-15,11.76628336,5.099316255120343,170
running,2023-03-15T00:02:20Z,3.251,65.535,74,204.81,127,154,2023,3,15,2023-3-15,7.272278936,8.25050861332913,148
running,2023-03-15T00:03:38Z,5.318,65.535,84,412.29,127,159,2023,3,15,2023-3-15,11.896025648,5.0437012978437386,168
running,2023-03-15T00:04:41Z,3.222,65.535,73,203.57,127,163,2023,3,15,2023-3-15,7.207407792,8.324768312207636,146
running,2023-03-15T00:05:59Z,5.191,65.535,84,404.79,127,161,2023,3,15,2023-3-15,11.611934776,5.167097573094394,168
running,2023-03-15T00:07:04Z,3.1,65.535,74,200.63,127,163,2023,3,15,2023-3-15,6.9345016,8.65238822643,148
running,2023-03-15T00:08:23Z,5.053,65.535,83,399.99,127,164,2023,3,15,2023-3-15,11.303237608,5.308213635846626,166
running,2023-03-15T00:09:25Z,3.265,65.535,74,204.2,127,165,2023,3,15,2023-3-15,7.30359604,8.215131241020828,148
running,2023-03-15T00:10:43Z,5.195,65.535,84,404.93,127,169,2023,3,15,2023-3-15,11.62088252,5.163119057157459,168
running,2023-03-15T00:11:47Z,3.105,65.535,69,198.78,127,164,2023,3,15,2023-3-15,6.94568628,8.638455234116908,138
running,2023-03-15T00:13:07Z,5.095,65.535,83,405.09,127,163,2023,3,15,2023-3-15,11.39718892,5.264456035708146,166
running,2023-03-15T00:14:13Z,3.083,65.535,74,204.37,127,164,2023,3,15,2023-3-15,6.896473688,8.700098443701913,148
running,2023-03-15T00:15:30Z,5.251,65.535,76,404.61,127,163,2023,3,15,2023-3-15,11.746150936000001,5.108056275363359,152
running,2023-03-15T00:16:35Z,3.091,65.535,74,199.99,127,162,2023,3,15,2023-3-15,6.914369176,8.67758120411938,148
running,2023-03-15T00:17:52Z,5.225,65.535,84,402.25,127,165,2023,3,15,2023-3-15,11.6879906,5.133474354436938,168
running,2023-03-15T00:18:59Z,3.06,65.535,74,204.03,127,165,2023,3,15,2023-3-15,6.84502416,8.765491340500981,148
running,2023-03-15T00:20:17Z,5.11,65.535,83,400.74,127,166,2023,3,15,2023-3-15,11.430742960000002,5.249002642256946,166
running,2023-03-15T00:21:24Z,3.105,65.535,73,207.37,127,165,2023,3,15,2023-3-15,6.94568628,8.638455234116908,146
running,2023-03-15T00:22:41Z,5.121,65.535,83,397.54,127,164,2023,3,15,2023-3-15,11.455349256000002,5.237727690281781,166
running,2023-03-15T00:23:47Z,3.12,65.535,74,204.98,127,162,2023,3,15,2023-3-15,6.979240320000001,8.596924199337499,148
running,2023-03-15T00:25:04Z,5.34,65.535,81,408.86,127,163,2023,3,15,2023-3-15,11.94523824,5.022922004107303,162
running,2023-03-15T00:26:11Z,3.094,65.535,74,209.1,127,168,2023,3,15,2023-3-15,6.9210799839999995,8.669167259836135,148
running,2023-03-15T00:33:42Z,3.243,65.535,74,1452.44,127,157,2023,3,15,2023-3-15,7.254383448,8.270861394367254,148
running,2023-03-15T23:55:47Z,2.971,65.535,72,1609.34,127,141,2023,3,15,2023-3-15,6.6459368560000005,9.028072535150791,144
running,2023-03-16T00:05:14Z,2.838,65.535,75,1609.34,127,149,2023,3,16,2023-3-16,6.348424368,9.451164024641649,150
running,2023-03-16T00:14:47Z,2.808,65.535,74,1609.34,127,160,2023,3,16,2023-3-16,6.281316287999999,9.55213799926389,148
running,2023-03-16T00:32:30Z,2.758,65.535,72,1609.34,127,157,2023,3,16,2023-3-16,6.169469488,9.725309464080132,144
running,2023-03-16T00:33:49Z,2.745,65.535,76,208.74,127,155,2023,3,16,2023-3-16,6.140389320000001,9.771367395968305,152
running,2023-03-16T23:45:54Z,2.777,65.535,75,1609.34,127,135,2023,3,16,2023-3-16,6.211971272,9.65876971621642,150
running,2023-03-16T23:56:23Z,2.557,65.535,73,1609.34,127,141,2023,3,16,2023-3-16,5.719845352,10.489794095398123,146
running,2023-03-17T00:06:16Z,2.716,65.535,75,1609.34,127,139,2023,3,17,2023-3-17,6.075518176,9.875700847545287,150
running,2023-03-17T00:15:50Z,2.8,65.535,75,1609.34,127,138,2023,3,17,2023-3-17,6.2634208,9.57942982211893,150
running,2023-03-17T00:25:44Z,2.71,65.535,75,1609.34,127,136,2023,3,17,2023-3-17,6.06209656,9.897565867871958,150
running,2023-03-17T00:27:07Z,2.941,65.535,75,237.45,127,136,2023,3,17,2023-3-17,6.578828776,9.120164400521253,150
running,2023-03-19T00:12:28Z,3.216,65.535,74,1609.34,127,136,2023,3,19,2023-3-19,7.193986176,8.340299596372201,148
running,2023-03-19T00:18:41Z,4.32,65.535,78,1609.34,127,159,2023,3,19,2023-3-19,9.66356352,6.208889699521528,156
running,2023-03-19T00:24:41Z,4.465,65.535,77,1609.34,127,181,2023,3,19,2023-3-19,9.98791924,6.007257223277268,154
running,2023-03-19T00:30:47Z,4.399,65.535,77,1609.34,127,185,2023,3,19,2023-3-19,9.840281464,6.097386565567857,154
running,2023-03-19T00:33:25Z,1.456,65.535,53,229.83,127,136,2023,3,19,2023-3-19,3.256978816,18.421980427151787,106
running,2023-03-19T00:41:17Z,3.41,65.535,75,1609.34,127,161,2023,3,19,2023-3-19,7.62795176,7.865807478572727,150
running,2023-03-19T00:41:24Z,2.719,65.535,74,13.44,127,161,2023,3,19,2023-3-19,6.0822289839999994,9.86480452443288,148
running,2023-03-19T20:28:52Z,2.852,65.535,76,1609.34,127,141,2023,3,19,2023-3-19,6.379741472,9.404769811336957,152
running,2023-03-19T20:38:56Z,2.965,65.535,74,1609.34,127,138,2023,3,19,2023-3-19,6.63251524,9.046341821899832,148
running,2023-03-19T20:47:29Z,3.136,65.535,75,1609.34,127,139,2023,3,19,2023-3-19,7.015031296,8.553062341177615,150
running,2023-03-19T20:55:15Z,3.456,65.535,75,1609.34,127,148,2023,3,19,2023-3-19,7.730850816,7.76111212440191,150
running,2023-03-19T21:02:47Z,3.56,65.535,75,1609.34,127,151,2023,3,19,2023-3-19,7.96349216,7.534383006160955,150
running,2023-03-19T21:11:05Z,3.231,65.535,76,1609.34,127,151,2023,3,19,2023-3-19,7.2275402159999995,8.301579542535748,152
running,2023-03-19T21:18:52Z,3.445,65.535,76,1609.34,127,143,2023,3,19,2023-3-19,7.706244519999999,7.7858936144943405,152
running,2023-03-19T21:26:00Z,3.76,65.535,76,1609.34,127,144,2023,3,19,2023-3-19,8.41087936,7.133617952641757,152
running,2023-03-19T21:33:14Z,3.709,65.535,75,1609.34,127,150,2023,3,19,2023-3-19,8.296795624,7.231707603648693,150
running,2023-03-19T21:41:08Z,3.396,65.535,76,1609.34,127,140,2023,3,19,2023-3-19,7.596634656,7.898234246741167,152
running,2023-03-19T21:41:40Z,3.444,65.535,77,93.81,127,139,2023,3,19,2023-3-19,7.704007584,7.788154326925959,154
running,2023-03-20T23:54:29Z,2.744,65.535,71,1609.34,127,127,2023,3,20,2023-3-20,6.1381523840000005,9.774928389917275,142
running,2023-03-21T00:04:01Z,2.812,65.535,74,1609.34,127,138,2023,3,21,2023-3-21,6.290264032,9.538550320744312,148
running,2023-03-21T00:13:46Z,2.75,65.535,73,1609.34,127,136,2023,3,21,2023-3-21,6.151574,9.753601273430181,146
running,2023-03-21T00:25:07Z,2.725,65.535,74,1609.34,127,136,2023,3,21,2023-3-21,6.0956506,9.843083853920367,148
running,2023-03-21T00:34:42Z,2.801,65.535,72,1609.34,127,141,2023,3,21,2023-3-21,6.2656577360000005,9.576009818612281,144
running,2023-03-21T00:35:02Z,2.159,65.535,72,39.28,127,149,2023,3,21,2023-3-21,4.829544824,12.423531033780918,144
running,2023-03-21T23:10:54Z,3.221,65.535,74,1609.34,127,135,2023,3,21,2023-3-21,7.2051708560000005,8.327352841332816,148
running,2023-03-21T23:19:43Z,3.046,65.535,74,1609.34,127,145,2023,3,21,2023-3-21,6.813707055999999,8.80577921928201,148
running,2023-03-21T23:26:04Z,4.223,65.535,79,1609.34,127,160,2023,3,21,2023-3-21,9.446580728,6.351504499628937,158
running,2023-03-21T23:32:20Z,4.283,65.535,78,1609.34,127,172,2023,3,21,2023-3-21,9.580796888000002,6.2625270842710705,156
running,2023-03-21T23:38:36Z,4.272,65.535,78,1609.34,127,176,2023,3,21,2023-3-21,9.556190592,6.278652505134129,156
running,2023-03-21T23:45:07Z,4.127,65.535,77,1609.34,127,180,2023,3,21,2023-3-21,9.231834872,6.499249697584928,154
running,2023-03-21T23:52:08Z,3.298,65.535,74,1378.73,127,165,2023,3,21,2023-3-21,7.377414928,8.132930109743178,148
running,2023-03-22T23:46:53Z,2.727,65.535,71,1609.34,127,124,2023,3,22,2023-3-22,6.100124472,9.835864870529154,142
running,2023-03-22T23:56:12Z,2.88,65.535,74,1609.34,127,134,2023,3,22,2023-3-22,6.44237568,9.313334549282292,148
running,2023-03-23T00:05:44Z,2.814,65.535,75,1609.34,127,132,2023,3,23,2023-3-23,6.294737904000001,9.531770967282515,150
running,2023-03-23T00:15:13Z,2.83,65.535,74,1609.34,127,128,2023,3,23,2023-3-23,6.33052888,9.4778810960894,148
running,2023-03-23T00:25:38Z,2.733,65.535,74,1609.34,127,131,2023,3,23,2023-3-23,6.1135460880000005,9.814271314282108,148
running,2023-03-23T00:35:11Z,2.806,65.535,71,1609.34,127,133,2023,3,23,2023-3-23,6.276842416,9.55894636562117,142
running,2023-03-23T00:35:38Z,2.407,65.535,66,59.56,127,133,2023,3,23,2023-3-23,5.384304952,11.143499585348152,132
running,2023-03-23T23:12:15Z,2.699,65.535,72,1609.34,127,123,2023,3,23,2023-3-23,6.037490264,9.93790422450278,144
running,2023-03-23T23:22:14Z,2.689,65.535,75,1609.34,127,130,2023,3,23,2023-3-23,6.015120904000001,9.974861845270732,150
running,2023-03-23T23:32:49Z,2.751,65.535,74,1609.34,127,128,2023,3,23,2023-3-23,6.153810936,9.75005579859433,148
running,2023-03-23T23:42:21Z,2.871,65.535,74,1609.34,127,130,2023,3,23,2023-3-23,6.422243256,9.342529955392894,148
running,2023-03-23T23:51:43Z,2.863,65.535,76,1609.34,127,131,2023,3,23,2023-3-23,6.404347768,9.368635522854698,152
running,2023-03-24T00:01:09Z,2.951,65.535,75,1609.34,127,138,2023,3,24,2023-3-24,6.601198136,9.089259065378855,150
running,2023-03-24T00:01:44Z,2.228,65.535,53,61.7,127,142,2023,3,24,2023-3-24,4.983893408,12.038780745930431,106
running,2023-03-24T23:53:45Z,3.245,65.535,76,1609.34,127,127,2023,3,24,2023-3-24,7.258857320000001,8.265763791042527,152
running,2023-03-25T00:03:00Z,2.9,65.535,76,1609.34,127,128,2023,3,25,2023-3-25,6.4871144,9.249104655838966,152
running,2023-03-25T00:12:47Z,2.741,65.535,74,1609.34,127,131,2023,3,25,2023-3-25,6.131441576,9.785626961668369,148
running,2023-03-25T00:22:04Z,2.892,65.535,74,1609.34,127,133,2023,3,25,2023-3-25,6.469218912,9.274690007584026,148
running,2023-03-25T00:31:26Z,2.859,65.535,74,1609.34,127,132,2023,3,25,2023-3-25,6.395400024,9.381743092666317,148
running,2023-03-25T00:37:20Z,2.995,65.535,75,1018.94,127,135,2023,3,25,2023-3-25,6.699623320000001,8.95572737961035,150
running,2023-03-25T17:56:56Z,3.441,65.535,76,1609.34,127,133,2023,3,25,2023-3-25,7.697296776,7.794944348135136,152
running,2023-03-25T18:04:02Z,3.057,65.535,75,1302.94,127,145,2023,3,25,2023-3-25,6.838313352,8.77409339284691,150
running,2023-03-25T18:04:32Z,3.943,65.535,87,118.94,127,139,2023,3,25,2023-3-25,8.820238648,6.802537028134162,174
running,2023-03-25T18:05:40Z,2.601,65.535,69,175.89,127,140,2023,3,25,2023-3-25,5.818270536,10.312342753530565,138
running,2023-03-25T18:06:10Z,3.929,65.535,86,119.26,127,140,2023,3,25,2023-3-25,8.788921543999999,6.826776152184526,172
running,2023-03-25T18:07:24Z,2.141,65.535,73,158.75,127,134,2023,3,25,2023-3-25,4.789279976,12.527979216222793,146
running,2023-03-25T18:07:55Z,4.144,65.535,89,126.14,127,133,2023,3,25,2023-3-25,9.269862784,6.472587717647924,178
running,2023-03-25T18:09:18Z,2.113,65.535,70,175.08,127,140,2023,3,25,2023-3-25,4.726645768,12.69399124559063,140
